user_id,content_id,session_date,watched_seconds,total_seconds,completion_rate,genre,primary_genre,content_type,rating,subscription_type,user_age,country,monthly_revenue,duration_bucket
user_025,content_046,2024-01-23,483,3734,0.12935190144617031,thriller,thriller,movie,8.8,premium,69,FR,8.99,Long
user_025,content_052,2024-01-11,1343,3535,0.3799151343705799,horror,horror,movie,6.6,premium,69,FR,8.99,Long
user_025,content_052,2024-02-25,318,3361,0.09461469800654568,horror,horror,movie,6.6,premium,69,FR,8.99,Medium
user_025,content_057,2024-01-05,795,4724,0.1682895850973751,romance,romance,movie,7.4,premium,69,FR,8.99,Very Long
user_025,content_061,2024-01-19,107,2132,0.05018761726078799,sci-fi,sci-fi,movie,6.9,premium,69,FR,8.99,Short
user_025,content_064,2024-02-01,157,4543,0.034558661677305744,documentary,documentary,movie,6.9,premium,69,FR,8.99,Very Long
user_025,content_068,2024-02-22,106,1188,0.08922558922558922,documentary,documentary,movie,7.3,premium,69,FR,8.99,Very Short
user_025,content_081,2024-01-22,276,3294,0.08378870673952642,romance,romance,documentary,9.3,premium,69,FR,8.99,Medium
user_025,content_087,2024-03-19,650,4305,0.15098722415795587,thriller,thriller,movie,9.2,premium,69,FR,8.99,Long
user_025,content_089,2024-01-16,420,3587,0.11708948982436576,thriller,thriller,series,7.9,premium,69,FR,8.99,Long
user_025,content_089,2024-03-31,507,2264,0.22393992932862192,thriller,thriller,series,7.9,premium,69,FR,8.99,Short
user_026,content_007,2024-01-02,1063,3497,0.3039748355733486,drama,drama,documentary,7.5,basic,39,CA,13.99,Long
user_026,content_010,2024-01-21,976,4699,0.20770376675888486,thriller,thriller,movie,7.3,basic,39,CA,13.99,Very Long
user_026,content_010,2024-03-01,690,5130,0.13450292397660818,thriller,thriller,movie,7.3,basic,39,CA,13.99,Very Long
user_026,content_013,2024-01-08,301,4016,0.07495019920318725,sci-fi,sci-fi,series,8.4,basic,39,CA,13.99,Long
user_026,content_029,2024-01-12,221,3668,0.06025081788440567,sci-fi,sci-fi,series,8.0,basic,39,CA,13.99,Long
user_026,content_039,2024-01-10,263,2085,0.12613908872901677,horror,horror,documentary,8.3,basic,39,CA,13.99,Short
user_026,content_044,2024-02-27,706,3772,0.18716861081654296,drama,drama,movie,7.0,basic,39,CA,13.99,Long
user_026,content_045,2024-02-07,313,2940,0.10646258503401361,documentary,documentary,movie,8.9,basic,39,CA,13.99,Medium
user_026,content_054,2024-02-10,2768,7281,0.38016755940118113,sci-fi,sci-fi,documentary,6.6,basic,39,CA,13.99,Very Long
user_026,content_060,2024-03-27,311,1841,0.16892992938620316,documentary,documentary,series,7.8,basic,39,CA,13.99,Short
user_026,content_061,2024-03-01,354,2705,0.13086876155268024,sci-fi,sci-fi,movie,6.9,basic,39,CA,13.99,Medium
user_026,content_064,2024-02-07,357,3139,0.11373048741637465,documentary,documentary,movie,6.9,basic,39,CA,13.99,Medium
user_026,content_065,2024-01-31,311,942,0.33014861995753714,comedy,comedy,movie,8.7,basic,39,CA,13.99,Very Short
user_026,content_065,2024-03-25,581,2731,0.21274258513365069,comedy,comedy,movie,8.7,basic,39,CA,13.99,Medium
user_026,content_076,2024-03-25,575,1931,0.29777317452097357,documentary,documentary,documentary,8.9,basic,39,CA,13.99,Short
user_026,content_081,2024-01-24,499,1064,0.46898496240601506,romance,romance,documentary,9.3,basic,39,CA,13.99,Very Short
user_026,content_090,2024-02-10,91,1368,0.06652046783625731,comedy,comedy,documentary,6.1,basic,39,CA,13.99,Very Short
user_026,content_096,2024-02-19,815,3113,0.26180533247671056,action,action,series,8.4,basic,39,CA,13.99,Medium
user_026,content_100,2024-01-04,1088,3673,0.2962156275524095,thriller,thriller,documentary,8.5,basic,39,CA,13.99,Long
user_027,content_006,2024-03-01,1466,6173,0.2374858253685404,documentary,documentary,series,7.6,basic,45,US,13.99,Very Long
user_027,content_008,2024-02-23,203,5145,0.03945578231292517,sci-fi,sci-fi,movie,6.3,basic,45,US,13.99,Very Long
user_027,content_011,2024-01-19,2798,6322,0.4425814615627966,sci-fi,sci-fi,documentary,8.0,basic,45,US,13.99,Very Long
user_027,content_020,2024-02-18,600,2148,0.27932960893854747,sci-fi,sci-fi,movie,6.4,basic,45,US,13.99,Short
user_027,content_022,2024-03-11,352,724,0.4861878453038674,comedy,comedy,series,7.1,basic,45,US,13.99,Very Short
user_027,content_034,2024-02-08,889,4604,0.1930929626411816,drama,drama,documentary,7.1,basic,45,US,13.99,Very Long
user_027,content_041,2024-03-02,147,3408,0.043133802816901406,action,action,documentary,7.8,basic,45,US,13.99,Medium
user_027,content_045,2024-03-25,1993,3500,0.5694285714285714,documentary,documentary,movie,8.9,basic,45,US,13.99,Long
user_027,content_059,2024-02-24,620,2727,0.22735606894022736,comedy,comedy,movie,6.7,basic,45,US,13.99,Medium
user_027,content_065,2024-03-01,53,2311,0.02293379489398529,comedy,comedy,movie,8.7,basic,45,US,13.99,Short
user_027,content_065,2024-03-12,1509,3189,0.47318908748824084,comedy,comedy,movie,8.7,basic,45,US,13.99,Medium
user_027,content_069,2024-03-18,189,2294,0.08238884045335658,drama,drama,movie,7.9,basic,45,US,13.99,Short
user_027,content_079,2024-01-28,61,3347,0.018225276366895728,comedy,comedy,movie,8.5,basic,45,US,13.99,Medium
user_027,content_087,2024-01-18,184,3252,0.056580565805658053,thriller,thriller,movie,9.2,basic,45,US,13.99,Medium
user_027,content_089,2024-02-06,1298,1876,0.6918976545842217,thriller,thriller,series,7.9,basic,45,US,13.99,Short
user_027,content_096,2024-03-07,4455,8512,0.5233787593984962,action,action,series,8.4,basic,45,US,13.99,Very Long
user_028,content_002,2024-01-14,48,3102,0.015473887814313346,documentary,documentary,documentary,9.5,basic,60,JP,8.99,Medium
user_028,content_015,2024-03-19,410,3730,0.10991957104557641,drama,drama,movie,7.8,basic,60,JP,8.99,Long
user_028,content_019,2024-03-08,956,2193,0.4359325125398997,romance,romance,movie,8.1,basic,60,JP,8.99,Short
user_028,content_021,2024-01-13,1394,4711,0.2959032052642751,horror,horror,movie,7.8,basic,60,JP,8.99,Very Long
user_028,content_026,2024-03-24,109,3302,0.033010296789824346,horror,horror,series,6.8,basic,60,JP,8.99,Medium
user_028,content_027,2024-03-30,374,2726,0.1371973587674248,thriller,thriller,movie,6.4,basic,60,JP,8.99,Medium
user_028,content_038,2024-01-30,275,2511,0.10951812027080844,comedy,comedy,movie,8.5,basic,60,JP,8.99,Short
user_028,content_047,2024-03-31,309,3084,0.10019455252918288,romance,romance,series,8.1,basic,60,JP,8.99,Medium
user_028,content_049,2024-02-27,3161,7257,0.4355794405401681,drama,drama,series,6.1,basic,60,JP,8.99,Very Long
user_028,content_051,2024-01-21,537,4775,0.1124607329842932,comedy,comedy,movie,7.9,basic,60,JP,8.99,Very Long
user_028,content_074,2024-03-31,123,2311,0.053223712678494156,thriller,thriller,series,8.1,basic,60,JP,8.99,Short
user_028,content_079,2024-02-12,371,2748,0.13500727802037846,comedy,comedy,movie,8.5,basic,60,JP,8.99,Medium
user_028,content_084,2024-03-31,1590,2367,0.6717363751584284,romance,romance,movie,7.6,basic,60,JP,8.99,Short
user_028,content_088,2024-03-03,1480,4263,0.3471733520994605,drama,drama,series,7.9,basic,60,JP,8.99,Long
user_028,content_089,2024-01-10,3046,4441,0.6858815582076109,thriller,thriller,series,7.9,basic,60,JP,8.99,Very Long
user_028,content_093,2024-02-05,732,2369,0.30899113550021107,drama,drama,documentary,9.4,basic,60,JP,8.99,Short
user_028,content_095,2024-02-02,180,1413,0.12738853503184713,documentary,documentary,series,6.0,basic,60,JP,8.99,Very Short
user_028,content_095,2024-03-18,82,3008,0.02726063829787234,documentary,documentary,series,6.0,basic,60,JP,8.99,Medium
user_029,content_005,2024-02-16,99,1582,0.06257901390644753,documentary,documentary,movie,7.1,premium,21,JP,17.99,Very Short
user_029,content_009,2024-01-26,293,869,0.33716915995397007,sci-fi,sci-fi,movie,7.7,premium,21,JP,17.99,Very Short
user_029,content_020,2024-03-19,2018,3521,0.5731326327747799,sci-fi,sci-fi,movie,6.4,premium,21,JP,17.99,Long
user_029,content_023,2024-02-21,203,3616,0.05613938053097345,romance,romance,series,7.0,premium,21,JP,17.99,Long
user_029,content_023,2024-03-16,243,4196,0.05791229742612011,romance,romance,series,7.0,premium,21,JP,17.99,Long
user_029,content_024,2024-02-18,27,2097,0.012875536480686695,action,action,movie,6.5,premium,21,JP,17.99,Short
user_029,content_043,2024-03-24,231,3145,0.07344992050874403,comedy,comedy,documentary,9.3,premium,21,JP,17.99,Medium
user_029,content_049,2024-03-08,161,2869,0.05611711397699547,drama,drama,series,6.1,premium,21,JP,17.99,Medium
user_029,content_050,2024-01-29,136,3665,0.037107776261937245,romance,romance,series,6.9,premium,21,JP,17.99,Long
user_029,content_050,2024-02-04,184,4024,0.04572564612326044,romance,romance,series,6.9,premium,21,JP,17.99,Long
user_029,content_051,2024-02-06,393,3436,0.11437718277066357,comedy,comedy,movie,7.9,premium,21,JP,17.99,Medium
user_029,content_057,2024-03-16,757,1470,0.5149659863945578,romance,romance,movie,7.4,premium,21,JP,17.99,Very Short
user_029,content_063,2024-01-03,158,1763,0.08961996596710153,comedy,comedy,series,6.1,premium,21,JP,17.99,Short
user_029,content_071,2024-01-07,2264,7530,0.30066401062417,action,action,series,9.4,premium,21,JP,17.99,Very Long
user_029,content_072,2024-02-01,61,765,0.07973856209150326,horror,horror,documentary,9.4,premium,21,JP,17.99,Very Short
user_029,content_077,2024-02-01,2875,4554,0.6313131313131313,horror,horror,movie,6.6,premium,21,JP,17.99,Very Long
user_029,content_077,2024-02-13,82,3732,0.02197213290460879,horror,horror,movie,6.6,premium,21,JP,17.99,Long
user_029,content_079,2024-02-24,281,2228,0.12612208258527827,comedy,comedy,movie,8.5,premium,21,JP,17.99,Short
user_029,content_080,2024-02-15,624,4757,0.13117511036367457,horror,horror,series,6.7,premium,21,JP,17.99,Very Long
user_029,content_095,2024-02-26,1039,4694,0.22134639965913933,documentary,documentary,series,6.0,premium,21,JP,17.99,Very Long
user_029,content_096,2024-02-03,690,4524,0.15251989389920426,action,action,series,8.4,premium,21,JP,17.99,Very Long
user_029,content_100,2024-03-06,613,1892,0.3239957716701903,thriller,thriller,documentary,8.5,premium,21,JP,17.99,Short
user_030,content_001,2024-02-18,55,3276,0.016788766788766788,action,action,series,7.2,premium,51,CA,13.99,Medium
user_030,content_002,2024-02-22,141,3414,0.04130052724077329,documentary,documentary,documentary,9.5,premium,51,CA,13.99,Medium
user_030,content_006,2024-03-24,4059,9484,0.42798397300716995,documentary,documentary,series,7.6,premium,51,CA,13.99,Very Long
user_030,content_012,2024-02-20,390,1604,0.243142144638404,sci-fi,sci-fi,series,8.0,premium,51,CA,13.99,Very Short
user_030,content_023,2024-02-20,395,2197,0.17979062357760583,romance,romance,series,7.0,premium,51,CA,13.99,Short
user_030,content_026,2024-03-30,527,3340,0.15778443113772456,horror,horror,series,6.8,premium,51,CA,13.99,Medium
user_030,content_034,2024-02-04,85,720,0.11805555555555555,drama,drama,documentary,7.1,premium,51,CA,13.99,Very Short
user_030,content_053,2024-01-25,4718,7441,0.6340545625587959,comedy,comedy,movie,7.1,premium,51,CA,13.99,Very Long
user_030,content_059,2024-01-22,375,1306,0.2871362940275651,comedy,comedy,movie,6.7,premium,51,CA,13.99,Very Short
user_030,content_060,2024-03-31,925,4244,0.21795475966069747,documentary,documentary,series,7.8,premium,51,CA,13.99,Long
user_030,content_064,2024-03-04,603,2737,0.22031421264157838,documentary,documentary,movie,6.9,premium,51,CA,13.99,Medium
user_030,content_065,2024-03-22,42,1647,0.025500910746812388,comedy,comedy,movie,8.7,premium,51,CA,13.99,Very Short
user_030,content_069,2024-02-18,2508,5275,0.47545023696682465,drama,drama,movie,7.9,premium,51,CA,13.99,Very Long
user_030,content_073,2024-03-11,239,2329,0.10261914984972091,action,action,movie,9.3,premium,51,CA,13.99,Short
user_030,content_075,2024-01-06,1341,4387,0.30567586049692275,sci-fi,sci-fi,series,8.9,premium,51,CA,13.99,Very Long
user_030,content_087,2024-01-16,144,4006,0.03594608087868198,thriller,thriller,movie,9.2,premium,51,CA,13.99,Long
user_030,content_087,2024-03-23,290,2536,0.11435331230283911,thriller,thriller,movie,9.2,premium,51,CA,13.99,Short
user_030,content_091,2024-01-18,957,2949,0.32451678535096645,thriller,thriller,documentary,6.4,premium,51,CA,13.99,Medium
user_030,content_091,2024-02-26,288,4832,0.059602649006622516,thriller,thriller,documentary,6.4,premium,51,CA,13.99,Very Long
user_030,content_091,2024-02-28,800,1299,0.6158583525789069,thriller,thriller,documentary,6.4,premium,51,CA,13.99,Very Short
user_030,content_097,2024-03-20,554,2582,0.21456235476374902,romance,romance,movie,6.3,premium,51,CA,13.99,Medium
user_031,content_005,2024-03-02,649,2375,0.2732631578947368,documentary,documentary,movie,7.1,standard,61,JP,17.99,Short
user_031,content_025,2024-03-27,388,4192,0.09255725190839695,sci-fi,sci-fi,movie,9.3,standard,61,JP,17.99,Long
user_031,content_037,2024-01-02,258,1417,0.18207480592801695,thriller,thriller,documentary,7.0,standard,61,JP,17.99,Very Short
user_031,content_038,2024-01-15,227,1272,0.17845911949685533,comedy,comedy,movie,8.5,standard,61,JP,17.99,Very Short
user_031,content_042,2024-01-01,282,3629,0.07770735739873243,thriller,thriller,documentary,9.1,standard,61,JP,17.99,Long
user_031,content_045,2024-01-13,1074,2792,0.3846704871060172,documentary,documentary,movie,8.9,standard,61,JP,17.99,Medium
user_031,content_050,2024-01-05,4941,6342,0.7790917691579943,romance,romance,series,6.9,standard,61,JP,17.99,Very Long
user_031,content_075,2024-03-26,909,4886,0.18604175194433073,sci-fi,sci-fi,series,8.9,standard,61,JP,17.99,Very Long
user_031,content_080,2024-02-01,424,2074,0.20443587270973965,horror,horror,series,6.7,standard,61,JP,17.99,Short
user_031,content_081,2024-03-28,6799,8117,0.8376247382037698,romance,romance,documentary,9.3,standard,61,JP,17.99,Very Long
user_031,content_084,2024-03-24,1281,2565,0.4994152046783626,romance,romance,movie,7.6,standard,61,JP,17.99,Short
user_031,content_085,2024-01-03,539,1237,0.4357316087308003,romance,romance,movie,9.2,standard,61,JP,17.99,Very Short
user_031,content_090,2024-02-27,865,4064,0.2128444881889764,comedy,comedy,documentary,6.1,standard,61,JP,17.99,Long
user_031,content_091,2024-02-19,485,3768,0.12871549893842887,thriller,thriller,documentary,6.4,standard,61,JP,17.99,Long
user_031,content_099,2024-01-11,535,2228,0.24012567324955117,thriller,thriller,series,6.1,standard,61,JP,17.99,Short
user_031,content_099,2024-02-14,357,3320,0.10753012048192771,thriller,thriller,series,6.1,standard,61,JP,17.99,Medium
user_032,content_004,2024-03-11,665,1548,0.42958656330749356,drama,drama,documentary,7.3,standard,64,JP,13.99,Very Short
user_032,content_004,2024-03-28,297,1550,0.19161290322580646,drama,drama,documentary,7.3,standard,64,JP,13.99,Very Short
user_032,content_009,2024-02-16,567,4774,0.1187683284457478,sci-fi,sci-fi,movie,7.7,standard,64,JP,13.99,Very Long
user_032,content_012,2024-02-27,164,2031,0.08074839980305268,sci-fi,sci-fi,series,8.0,standard,64,JP,13.99,Short
user_032,content_019,2024-01-10,156,3319,0.047002109068996684,romance,romance,movie,8.1,standard,64,JP,13.99,Medium
user_032,content_020,2024-03-09,460,2605,0.1765834932821497,sci-fi,sci-fi,movie,6.4,standard,64,JP,13.99,Medium
user_032,content_024,2024-01-30,45,940,0.047872340425531915,action,action,movie,6.5,standard,64,JP,13.99,Very Short
user_032,content_026,2024-01-18,1425,2073,0.6874095513748191,horror,horror,series,6.8,standard,64,JP,13.99,Short
user_032,content_028,2024-03-01,62,3104,0.01997422680412371,romance,romance,movie,9.0,standard,64,JP,13.99,Medium
user_032,content_031,2024-03-16,517,2798,0.1847748391708363,thriller,thriller,documentary,8.9,standard,64,JP,13.99,Medium
user_032,content_039,2024-01-27,54,1165,0.0463519313304721,horror,horror,documentary,8.3,standard,64,JP,13.99,Very Short
user_032,content_042,2024-01-01,1093,4156,0.2629932627526468,thriller,thriller,documentary,9.1,standard,64,JP,13.99,Long
user_032,content_042,2024-03-03,698,3087,0.22610949141561387,thriller,thriller,documentary,9.1,standard,64,JP,13.99,Medium
user_032,content_045,2024-03-05,153,719,0.21279554937413073,documentary,documentary,movie,8.9,standard,64,JP,13.99,Very Short
user_032,content_048,2024-03-30,59,453,0.13024282560706402,thriller,thriller,movie,7.2,standard,64,JP,13.99,Very Short
user_032,content_049,2024-03-10,1156,4987,0.23180268698616402,drama,drama,series,6.1,standard,64,JP,13.99,Very Long
user_032,content_058,2024-01-16,157,1818,0.08635863586358636,romance,romance,series,7.3,standard,64,JP,13.99,Short
user_032,content_062,2024-01-01,146,1022,0.14285714285714285,romance,romance,series,7.9,standard,64,JP,13.99,Very Short
user_032,content_068,2024-01-06,184,1318,0.13960546282245828,documentary,documentary,movie,7.3,standard,64,JP,13.99,Very Short
user_032,content_070,2024-01-23,38,1196,0.03177257525083612,sci-fi,sci-fi,documentary,7.6,standard,64,JP,13.99,Very Short
user_032,content_072,2024-03-29,1156,3352,0.3448687350835322,horror,horror,documentary,9.4,standard,64,JP,13.99,Medium
user_032,content_079,2024-02-05,303,2634,0.11503416856492027,comedy,comedy,movie,8.5,standard,64,JP,13.99,Medium
user_032,content_081,2024-02-07,354,4345,0.08147295742232451,romance,romance,documentary,9.3,standard,64,JP,13.99,Long
user_032,content_098,2024-01-17,3404,7141,0.47668393782383417,horror,horror,documentary,6.8,standard,64,JP,13.99,Very Long
user_032,content_099,2024-02-28,53,2305,0.02299349240780911,thriller,thriller,series,6.1,standard,64,JP,13.99,Short
user_033,content_014,2024-03-22,124,1998,0.062062062062062065,thriller,thriller,documentary,9.4,standard,18,BR,13.99,Short
user_033,content_018,2024-01-21,796,4790,0.1661795407098121,thriller,thriller,movie,8.6,standard,18,BR,13.99,Very Long
user_033,content_019,2024-01-12,455,1092,0.4166666666666667,romance,romance,movie,8.1,standard,18,BR,13.99,Very Short
user_033,content_021,2024-03-10,113,1154,0.09792027729636049,horror,horror,movie,7.8,standard,18,BR,13.99,Very Short
user_033,content_035,2024-02-06,6956,9535,0.7295228106974305,sci-fi,sci-fi,series,6.8,standard,18,BR,13.99,Very Long
user_033,content_036,2024-03-21,1161,5744,0.20212395543175488,sci-fi,sci-fi,series,7.9,standard,18,BR,13.99,Very Long
user_033,content_039,2024-02-10,766,2083,0.36773883821411424,horror,horror,documentary,8.3,standard,18,BR,13.99,Short
user_033,content_039,2024-03-25,258,2116,0.1219281663516068,horror,horror,documentary,8.3,standard,18,BR,13.99,Short
user_033,content_050,2024-03-17,517,1605,0.3221183800623053,romance,romance,series,6.9,standard,18,BR,13.99,Very Short
user_033,content_059,2024-01-03,426,2510,0.1697211155378486,comedy,comedy,movie,6.7,standard,18,BR,13.99,Short
user_033,content_059,2024-01-24,532,3862,0.13775245986535473,comedy,comedy,movie,6.7,standard,18,BR,13.99,Long
user_033,content_068,2024-01-08,79,2877,0.02745915884602016,documentary,documentary,movie,7.3,standard,18,BR,13.99,Medium
user_033,content_069,2024-03-31,120,2540,0.047244094488188976,drama,drama,movie,7.9,standard,18,BR,13.99,Short
user_033,content_072,2024-03-24,447,4138,0.10802319961333978,horror,horror,documentary,9.4,standard,18,BR,13.99,Long
user_033,content_083,2024-01-28,223,2847,0.0783280646294345,documentary,documentary,documentary,9.4,standard,18,BR,13.99,Medium
user_033,content_088,2024-01-20,285,2941,0.09690581434886093,drama,drama,series,7.9,standard,18,BR,13.99,Medium
user_033,content_091,2024-02-10,3734,5551,0.6726715907043775,thriller,thriller,documentary,6.4,standard,18,BR,13.99,Very Long
user_034,content_011,2024-02-29,1148,2931,0.39167519617877855,sci-fi,sci-fi,documentary,8.0,premium,57,UK,17.99,Medium
user_034,content_013,2024-01-30,950,4007,0.23708510107312203,sci-fi,sci-fi,series,8.4,premium,57,UK,17.99,Long
user_034,content_014,2024-02-14,192,1430,0.13426573426573427,thriller,thriller,documentary,9.4,premium,57,UK,17.99,Very Short
user_034,content_027,2024-03-19,870,3806,0.22858644245927484,thriller,thriller,movie,6.4,premium,57,UK,17.99,Long
user_034,content_032,2024-01-03,887,3484,0.2545924225028703,drama,drama,movie,7.8,premium,57,UK,17.99,Long
user_034,content_035,2024-02-24,4938,5974,0.8265818547037161,sci-fi,sci-fi,series,6.8,premium,57,UK,17.99,Very Long
user_034,content_037,2024-02-02,2567,5324,0.4821562734785875,thriller,thriller,documentary,7.0,premium,57,UK,17.99,Very Long
user_034,content_047,2024-02-17,3462,3953,0.8757905388312673,romance,romance,series,8.1,premium,57,UK,17.99,Long
user_034,content_052,2024-03-13,733,1884,0.3890658174097665,horror,horror,movie,6.6,premium,57,UK,17.99,Short
user_034,content_054,2024-01-26,83,3198,0.025953721075672294,sci-fi,sci-fi,documentary,6.6,premium,57,UK,17.99,Medium
user_034,content_067,2024-01-22,709,4597,0.15423102023058516,thriller,thriller,movie,9.0,premium,57,UK,17.99,Very Long
user_034,content_069,2024-01-06,756,1318,0.5735963581183612,drama,drama,movie,7.9,premium,57,UK,17.99,Very Short
user_034,content_084,2024-02-05,745,4287,0.17378119897364125,romance,romance,movie,7.6,premium,57,UK,17.99,Long
user_034,content_085,2024-01-16,3492,3997,0.8736552414310733,romance,romance,movie,9.2,premium,57,UK,17.99,Long
user_034,content_087,2024-01-27,496,3923,0.12643385164414989,thriller,thriller,movie,9.2,premium,57,UK,17.99,Long
user_034,content_097,2024-03-11,444,4401,0.10088616223585549,romance,romance,movie,6.3,premium,57,UK,17.99,Very Long
user_035,content_003,2024-01-14,214,2111,0.10137375651350071,documentary,documentary,series,7.0,standard,46,JP,8.99,Short
user_035,content_011,2024-03-13,1131,2122,0.5329877474081055,sci-fi,sci-fi,documentary,8.0,standard,46,JP,8.99,Short
user_035,content_012,2024-02-24,80,1203,0.06650041562759768,sci-fi,sci-fi,series,8.0,standard,46,JP,8.99,Very Short
user_035,content_020,2024-01-30,445,3568,0.12471973094170404,sci-fi,sci-fi,movie,6.4,standard,46,JP,8.99,Long
user_035,content_020,2024-02-11,203,1139,0.17822651448639157,sci-fi,sci-fi,movie,6.4,standard,46,JP,8.99,Very Short
user_035,content_023,2024-02-15,609,4278,0.1423562412342216,romance,romance,series,7.0,standard,46,JP,8.99,Long
user_035,content_028,2024-03-11,542,2629,0.20616203879802206,romance,romance,movie,9.0,standard,46,JP,8.99,Medium
user_035,content_035,2024-01-25,107,791,0.13527180783817952,sci-fi,sci-fi,series,6.8,standard,46,JP,8.99,Very Short
user_035,content_038,2024-02-08,932,1733,0.5377957299480669,comedy,comedy,movie,8.5,standard,46,JP,8.99,Very Short
user_035,content_040,2024-03-02,353,3517,0.10036963321012227,comedy,comedy,movie,9.3,standard,46,JP,8.99,Long
user_035,content_043,2024-01-18,150,3273,0.045829514207149404,comedy,comedy,documentary,9.3,standard,46,JP,8.99,Medium
user_035,content_045,2024-02-03,690,3548,0.19447576099210823,documentary,documentary,movie,8.9,standard,46,JP,8.99,Long
user_035,content_046,2024-02-27,121,972,0.12448559670781893,thriller,thriller,movie,8.8,standard,46,JP,8.99,Very Short
user_035,content_050,2024-02-17,272,624,0.4358974358974359,romance,romance,series,6.9,standard,46,JP,8.99,Very Short
user_035,content_053,2024-01-30,970,5133,0.1889733099551919,comedy,comedy,movie,7.1,standard,46,JP,8.99,Very Long
user_035,content_055,2024-02-16,551,4545,0.12123212321232123,romance,romance,movie,6.1,standard,46,JP,8.99,Very Long
user_035,content_058,2024-02-24,355,4588,0.07737576285963382,romance,romance,series,7.3,standard,46,JP,8.99,Very Long
user_035,content_058,2024-03-06,2596,6787,0.3824959481361426,romance,romance,series,7.3,standard,46,JP,8.99,Very Long
user_035,content_065,2024-01-12,1333,3838,0.34731631057842627,comedy,comedy,movie,8.7,standard,46,JP,8.99,Long
user_035,content_065,2024-02-29,189,703,0.26884779516358465,comedy,comedy,movie,8.7,standard,46,JP,8.99,Very Short
user_035,content_088,2024-03-14,107,2289,0.04674530362603757,drama,drama,series,7.9,standard,46,JP,8.99,Short
user_035,content_089,2024-03-12,136,1417,0.09597741707833451,thriller,thriller,series,7.9,standard,46,JP,8.99,Very Short
user_035,content_093,2024-01-07,762,3908,0.19498464687819858,drama,drama,documentary,9.4,standard,46,JP,8.99,Long
user_035,content_095,2024-01-23,3588,7309,0.4909016281297031,documentary,documentary,series,6.0,standard,46,JP,8.99,Very Long
user_035,content_100,2024-01-01,125,1518,0.08234519104084322,thriller,thriller,documentary,8.5,standard,46,JP,8.99,Very Short
user_035,content_100,2024-02-29,704,2877,0.24469933958985055,thriller,thriller,documentary,8.5,standard,46,JP,8.99,Medium
user_036,content_002,2024-03-28,2319,5110,0.4538160469667319,documentary,documentary,documentary,9.5,premium,57,BR,17.99,Very Long
user_036,content_006,2024-01-23,613,2480,0.24717741935483872,documentary,documentary,series,7.6,premium,57,BR,17.99,Short
user_036,content_009,2024-03-01,710,2830,0.2508833922261484,sci-fi,sci-fi,movie,7.7,premium,57,BR,17.99,Medium
user_036,content_009,2024-03-23,221,3055,0.07234042553191489,sci-fi,sci-fi,movie,7.7,premium,57,BR,17.99,Medium
user_036,content_010,2024-01-01,1109,2663,0.416447615471273,thriller,thriller,movie,7.3,premium,57,BR,17.99,Medium
user_036,content_012,2024-03-17,96,2043,0.04698972099853157,sci-fi,sci-fi,series,8.0,premium,57,BR,17.99,Short
user_036,content_019,2024-01-06,3170,7387,0.42913225937457694,romance,romance,movie,8.1,premium,57,BR,17.99,Very Long
user_036,content_021,2024-03-08,2494,3800,0.6563157894736842,horror,horror,movie,7.8,premium,57,BR,17.99,Long
user_036,content_031,2024-01-16,502,4860,0.10329218106995884,thriller,thriller,documentary,8.9,premium,57,BR,17.99,Very Long
user_036,content_034,2024-01-21,60,1935,0.031007751937984496,drama,drama,documentary,7.1,premium,57,BR,17.99,Short
user_036,content_041,2024-01-19,357,1642,0.2174177831912302,action,action,documentary,7.8,premium,57,BR,17.99,Very Short
user_036,content_042,2024-02-22,837,4243,0.1972660853169927,thriller,thriller,documentary,9.1,premium,57,BR,17.99,Long
user_036,content_046,2024-03-31,1006,4233,0.23765650838648714,thriller,thriller,movie,8.8,premium,57,BR,17.99,Long
user_036,content_049,2024-01-24,530,1764,0.30045351473922904,drama,drama,series,6.1,premium,57,BR,17.99,Short
user_036,content_050,2024-02-23,271,1982,0.1367305751765893,romance,romance,series,6.9,premium,57,BR,17.99,Short
user_036,content_053,2024-01-20,129,2080,0.06201923076923077,comedy,comedy,movie,7.1,premium,57,BR,17.99,Short
user_036,content_061,2024-03-22,679,3750,0.18106666666666665,sci-fi,sci-fi,movie,6.9,premium,57,BR,17.99,Long
user_036,content_062,2024-01-12,856,2240,0.3821428571428571,romance,romance,series,7.9,premium,57,BR,17.99,Short
user_036,content_063,2024-01-07,182,2141,0.085007006071929,comedy,comedy,series,6.1,premium,57,BR,17.99,Short
user_036,content_064,2024-02-14,3174,4727,0.6714618151047176,documentary,documentary,movie,6.9,premium,57,BR,17.99,Very Long
user_036,content_064,2024-03-29,55,592,0.0929054054054054,documentary,documentary,movie,6.9,premium,57,BR,17.99,Very Short
user_036,content_065,2024-02-22,545,2912,0.1871565934065934,comedy,comedy,movie,8.7,premium,57,BR,17.99,Medium
user_036,content_068,2024-02-24,433,3615,0.11977869986168742,documentary,documentary,movie,7.3,premium,57,BR,17.99,Long
user_036,content_072,2024-01-23,614,2235,0.27472035794183447,horror,horror,documentary,9.4,premium,57,BR,17.99,Short
user_036,content_085,2024-01-07,46,921,0.0499457111834962,romance,romance,movie,9.2,premium,57,BR,17.99,Very Short
user_036,content_089,2024-02-15,960,1984,0.4838709677419355,thriller,thriller,series,7.9,premium,57,BR,17.99,Short
